user_id,product_id,interaction_type,rating,timestamp
USER0821,PROD0245,purchase,4.0,2025-04-26 18:53:32
USER0030,PROD0432,purchase,,2025-05-07 18:53:32
USER0913,PROD0411,cart,,2025-02-03 18:53:32
USER0911,PROD0374,cart,4.0,2025-03-17 18:53:32
USER0548,PROD0465,cart,,2025-04-30 18:53:32
USER0673,PROD0448,view,,2025-10-08 18:53:32
USER0495,PROD0434,view,4.0,2025-08-22 18:53:32
USER0163,PROD0257,view,,2025-02-19 18:53:32
USER0029,PROD0492,view,,2025-05-18 18:53:32
USER0056,PROD0405,cart,,2025-05-09 18:53:32
USER0464,PROD0329,view,,2025-01-19 18:53:32
USER0134,PROD0031,view,3.0,2025-07-23 18:53:32
USER0958,PROD0116,view,,2025-07-11 18:53:32
USER0282,PROD0494,view,,2025-05-05 18:53:32
USER0061,PROD0073,view,4.0,2025-02-16 18:53:32
USER0455,PROD0487,view,,2025-08-25 18:53:32
USER0560,PROD0335,cart,4.0,2025-05-21 18:53:32
USER0820,PROD0181,cart,3.0,2025-11-04 18:53:32
USER0227,PROD0088,cart,,2026-01-10 18:53:32
USER0119,PROD0189,cart,3.0,2025-04-24 18:53:32
USER0341,PROD0476,view,5.0,2025-03-09 18:53:32
USER0981,PROD0037,view,,2025-10-12 18:53:32
USER0157,PROD0378,cart,,2025-02-01 18:53:32
USER0207,PROD0346,view,,2025-04-26 18:53:32
USER0318,PROD0298,view,,2025-01-21 18:53:32
USER0585,PROD0450,view,5.0,2025-12-27 18:53:32
USER0953,PROD0034,cart,5.0,2025-06-04 18:53:32
USER0154,PROD0242,view,5.0,2025-11-24 18:53:32
USER0583,PROD0205,cart,,2025-01-27 18:53:32
USER0072,PROD0437,view,,2025-07-21 18:53:32
USER0457,PROD0448,purchase,3.0,2025-09-26 18:53:32
USER0674,PROD0145,view,3.0,2025-01-29 18:53:32
USER0273,PROD0210,view,3.0,2026-01-09 18:53:32
USER0786,PROD0006,view,5.0,2025-05-08 18:53:32
USER0600,PROD0008,cart,,2025-10-01 18:53:32
USER0167,PROD0057,view,,2025-06-22 18:53:32
USER0114,PROD0378,purchase,5.0,2025-08-06 18:53:32
USER0958,PROD0070,cart,4.0,2025-09-10 18:53:32
USER0306,PROD0271,cart,,2025-02-16 18:53:32
USER0250,PROD0048,cart,5.0,2025-03-24 18:53:32
USER0795,PROD0434,view,5.0,2025-08-04 18:53:32
USER0821,PROD0222,view,4.0,2025-10-20 18:53:32
USER0654,PROD0479,view,4.0,2025-07-05 18:53:32
USER0607,PROD0016,cart,,2025-09-26 18:53:32
USER0868,PROD0196,cart,5.0,2025-11-25 18:53:32
USER0721,PROD0185,cart,,2025-09-12 18:53:32
USER0293,PROD0456,view,,2025-10-13 18:53:32
USER0937,PROD0239,purchase,,2025-04-13 18:53:32
USER0466,PROD0356,view,5.0,2025-02-12 18:53:32
USER0948,PROD0301,view,4.0,2025-02-25 18:53:32
USER0831,PROD0051,view,5.0,2025-07-24 18:53:32
USER0071,PROD0435,view,4.0,2025-02-08 18:53:32
USER0208,PROD0417,view,,2025-04-05 18:53:32
USER0091,PROD0073,purchase,,2025-11-14 18:53:32
USER0800,PROD0018,view,5.0,2025-04-08 18:53:32
USER0516,PROD0373,view,,2025-09-23 18:53:32
USER0319,PROD0461,view,,2025-06-21 18:53:32
USER0473,PROD0439,purchase,3.0,2025-11-18 18:53:32
USER0082,PROD0287,view,5.0,2025-10-14 18:53:32
USER0158,PROD0427,view,,2025-05-07 18:53:32
USER0228,PROD0479,cart,,2025-08-07 18:53:32
USER0181,PROD0362,cart,,2025-05-17 18:53:32
USER0257,PROD0333,view,4.0,2025-09-10 18:53:32
USER0594,PROD0112,purchase,,2025-06-03 18:53:32
USER0098,PROD0337,view,,2025-07-08 18:53:32
USER0044,PROD0311,cart,,2025-12-03 18:53:32
USER0051,PROD0409,cart,5.0,2025-12-04 18:53:32
USER0407,PROD0213,cart,,2025-04-28 18:53:32
USER0449,PROD0302,view,5.0,2025-09-29 18:53:32
USER0220,PROD0150,view,5.0,2025-04-13 18:53:32
USER0331,PROD0005,cart,,2025-05-12 18:53:32
USER0277,PROD0241,purchase,3.0,2025-11-20 18:53:32
USER0891,PROD0007,cart,5.0,2025-06-14 18:53:32
USER0815,PROD0336,view,,2025-07-30 18:53:32
USER0389,PROD0464,view,5.0,2025-11-28 18:53:32
USER0199,PROD0006,cart,,2025-08-18 18:53:32
USER0111,PROD0354,purchase,5.0,2025-07-04 18:53:32
USER0446,PROD0136,cart,,2025-12-27 18:53:32
USER0413,PROD0068,view,3.0,2025-11-20 18:53:32
USER0740,PROD0358,cart,4.0,2025-06-13 18:53:32
USER0842,PROD0197,cart,,2025-05-21 18:53:32
USER0282,PROD0040,view,4.0,2025-07-18 18:53:32
USER0057,PROD0006,cart,4.0,2025-06-15 18:53:32
USER0321,PROD0360,view,,2025-09-11 18:53:32
USER0515,PROD0014,purchase,3.0,2025-05-29 18:53:32
USER0553,PROD0277,view,,2025-06-02 18:53:32
USER0548,PROD0003,view,,2025-09-11 18:53:32
USER0341,PROD0261,cart,,2025-02-01 18:53:32
USER0550,PROD0234,view,,2025-01-22 18:53:32
USER0518,PROD0230,purchase,3.0,2025-10-01 18:53:32
USER0717,PROD0109,view,,2025-06-07 18:53:32
USER0948,PROD0146,view,3.0,2025-03-05 18:53:32
USER0325,PROD0354,view,5.0,2025-12-09 18:53:32
USER0359,PROD0449,cart,5.0,2025-11-21 18:53:32
USER0296,PROD0156,view,4.0,2025-10-29 18:53:32
USER0500,PROD0291,view,,2025-10-17 18:53:32
USER0521,PROD0087,view,5.0,2025-03-27 18:53:32
USER0836,PROD0001,purchase,5.0,2025-05-20 18:53:32
USER0830,PROD0058,cart,,2025-05-02 18:53:32
USER0196,PROD0235,view,5.0,2025-02-20 18:53:32
USER0265,PROD0071,cart,3.0,2025-02-18 18:53:32
USER0937,PROD0036,cart,5.0,2025-01-18 18:53:32
USER0185,PROD0466,view,4.0,2025-08-04 18:53:32
USER0177,PROD0230,purchase,3.0,2025-08-04 18:53:32
USER0836,PROD0109,view,3.0,2025-03-01 18:53:32
USER0936,PROD0396,view,4.0,2025-07-12 18:53:32
USER0289,PROD0365,cart,5.0,2025-12-31 18:53:32
USER0775,PROD0456,cart,,2025-10-29 18:53:32
USER0828,PROD0148,purchase,3.0,2025-02-07 18:53:32
USER0655,PROD0023,cart,,2025-12-02 18:53:32
USER0201,PROD0083,view,,2025-09-27 18:53:32
USER0354,PROD0370,cart,4.0,2025-08-30 18:53:32
USER0992,PROD0366,purchase,,2025-07-17 18:53:32
USER0398,PROD0080,view,5.0,2025-04-05 18:53:32
USER0525,PROD0269,purchase,3.0,2025-10-03 18:53:32
USER0836,PROD0248,purchase,5.0,2025-09-27 18:53:32
USER0127,PROD0368,purchase,,2025-03-30 18:53:32
USER0759,PROD0342,cart,,2025-07-11 18:53:32
USER0073,PROD0414,cart,,2025-07-30 18:53:32
USER0517,PROD0349,cart,5.0,2025-11-11 18:53:32
USER0657,PROD0184,cart,4.0,2025-10-01 18:53:32
USER0180,PROD0294,cart,,2025-11-24 18:53:32
USER0622,PROD0478,cart,,2025-04-26 18:53:32
USER0813,PROD0204,view,4.0,2025-01-22 18:53:32
USER0299,PROD0159,view,,2025-08-10 18:53:32
USER0894,PROD0398,cart,,2025-09-22 18:53:32
USER0928,PROD0032,purchase,,2025-12-10 18:53:32
USER0478,PROD0107,cart,,2025-08-30 18:53:32
USER0223,PROD0275,cart,,2025-05-10 18:53:32
USER0751,PROD0486,purchase,,2025-11-14 18:53:32
USER0685,PROD0497,purchase,,2025-05-03 18:53:32
USER0120,PROD0056,cart,,2025-08-26 18:53:32
USER0601,PROD0315,cart,5.0,2025-08-24 18:53:32
USER0350,PROD0283,cart,4.0,2025-11-16 18:53:32
USER0592,PROD0473,purchase,4.0,2025-07-07 18:53:32
USER0414,PROD0069,view,,2025-01-25 18:53:32
USER0099,PROD0034,view,,2025-03-03 18:53:32
USER0587,PROD0121,view,3.0,2025-05-13 18:53:32
USER0341,PROD0438,purchase,4.0,2025-02-22 18:53:32
USER0530,PROD0117,cart,5.0,2026-01-04 18:53:32
USER0333,PROD0287,purchase,,2025-06-26 18:53:32
USER0797,PROD0179,cart,,2025-11-07 18:53:32
USER0708,PROD0217,view,,2026-01-03 18:53:32
USER0951,PROD0067,view,,2025-02-10 18:53:32
USER0662,PROD0182,cart,,2025-05-02 18:53:32
USER0896,PROD0239,cart,,2025-08-10 18:53:32
USER0540,PROD0309,view,4.0,2025-08-26 18:53:32
USER0621,PROD0441,view,,2025-04-09 18:53:32
USER0021,PROD0236,cart,3.0,2025-11-15 18:53:32
USER0383,PROD0120,purchase,3.0,2025-12-23 18:53:32
USER0878,PROD0295,purchase,,2025-02-28 18:53:32
USER0378,PROD0215,view,,2025-11-12 18:53:32
USER0138,PROD0372,cart,,2025-10-16 18:53:32
USER0030,PROD0187,view,4.0,2025-05-06 18:53:32
USER0642,PROD0347,cart,3.0,2025-02-19 18:53:32
USER0059,PROD0467,view,4.0,2025-03-12 18:53:32
USER0492,PROD0323,view,3.0,2025-02-05 18:53:32
USER0983,PROD0393,view,,2025-11-29 18:53:32
USER0625,PROD0312,purchase,,2025-02-17 18:53:32
USER0452,PROD0037,view,,2025-06-28 18:53:32
USER0833,PROD0466,cart,,2025-12-09 18:53:32
USER0015,PROD0234,view,4.0,2025-09-14 18:53:32
USER0237,PROD0124,view,,2025-03-11 18:53:32
USER0117,PROD0131,view,5.0,2025-02-24 18:53:32
USER0780,PROD0399,cart,5.0,2025-07-02 18:53:32
USER0837,PROD0411,view,,2025-05-27 18:53:32
USER0437,PROD0464,view,,2025-07-04 18:53:32
USER0409,PROD0409,cart,,2025-04-11 18:53:32
USER0763,PROD0304,view,,2025-05-15 18:53:32
USER0164,PROD0197,cart,4.0,2025-05-05 18:53:32
USER0625,PROD0108,cart,4.0,2025-12-09 18:53:32
USER0899,PROD0025,purchase,,2025-04-14 18:53:32
USER0951,PROD0201,view,,2025-09-03 18:53:32
USER0912,PROD0438,cart,,2025-05-31 18:53:32
USER0073,PROD0407,view,4.0,2025-06-08 18:53:32
USER0623,PROD0379,cart,,2025-02-21 18:53:32
USER0099,PROD0022,purchase,4.0,2025-09-26 18:53:32
USER0460,PROD0409,view,,2025-03-23 18:53:32
USER0135,PROD0302,view,,2025-04-14 18:53:32
USER0681,PROD0409,view,4.0,2025-02-12 18:53:32
USER0531,PROD0445,view,,2025-02-17 18:53:32
USER0106,PROD0080,view,,2025-02-18 18:53:32
USER0574,PROD0284,cart,,2025-08-21 18:53:32
USER0842,PROD0091,cart,3.0,2025-04-15 18:53:32
USER0505,PROD0022,view,,2025-04-21 18:53:32
USER0945,PROD0221,cart,,2025-12-28 18:53:32
USER0533,PROD0382,view,,2025-09-20 18:53:32
USER0967,PROD0049,cart,,2025-02-03 18:53:32
USER0069,PROD0302,view,,2025-07-22 18:53:32
USER0832,PROD0010,cart,,2025-10-17 18:53:32
USER0256,PROD0071,cart,4.0,2025-07-02 18:53:32
USER0811,PROD0497,view,5.0,2025-01-29 18:53:32
USER0324,PROD0269,view,3.0,2026-01-13 18:53:32
USER0758,PROD0255,cart,5.0,2026-01-14 18:53:32
USER0665,PROD0206,view,,2025-08-11 18:53:32
USER0339,PROD0485,view,,2026-01-14 18:53:32
USER0683,PROD0123,view,5.0,2025-11-21 18:53:32
USER0007,PROD0305,cart,5.0,2025-09-28 18:53:32
USER0936,PROD0251,purchase,,2025-08-24 18:53:32
USER0034,PROD0284,cart,,2025-05-16 18:53:32
USER0576,PROD0269,view,,2025-11-30 18:53:32
USER0853,PROD0140,purchase,,2025-04-28 18:53:32
USER0510,PROD0296,cart,5.0,2025-10-03 18:53:32
USER0897,PROD0364,view,3.0,2025-04-19 18:53:32
USER0122,PROD0095,view,,2025-05-06 18:53:32
USER0952,PROD0239,view,3.0,2025-04-14 18:53:32
USER0358,PROD0210,view,5.0,2025-03-30 18:53:32
USER0920,PROD0442,view,,2025-04-20 18:53:32
USER0534,PROD0191,cart,3.0,2025-04-12 18:53:32
USER0069,PROD0240,view,,2025-03-11 18:53:32
USER0558,PROD0041,view,,2025-06-22 18:53:32
USER0320,PROD0300,view,,2025-06-27 18:53:32
USER0267,PROD0232,cart,3.0,2025-06-17 18:53:32
USER0326,PROD0274,purchase,5.0,2025-08-10 18:53:32
USER0841,PROD0359,view,,2025-11-15 18:53:32
USER0190,PROD0230,purchase,4.0,2025-02-23 18:53:32
USER0026,PROD0340,cart,,2025-06-30 18:53:32
USER0766,PROD0203,purchase,,2025-06-17 18:53:32
USER0721,PROD0230,cart,4.0,2025-07-21 18:53:32
USER0025,PROD0097,view,,2025-06-20 18:53:32
USER0512,PROD0437,view,4.0,2025-06-16 18:53:32
USER0944,PROD0287,view,,2025-08-15 18:53:32
USER0799,PROD0491,cart,3.0,2025-03-19 18:53:32
USER0344,PROD0244,view,,2025-12-17 18:53:32
USER0440,PROD0474,view,,2025-11-12 18:53:32
USER0415,PROD0094,cart,,2025-07-24 18:53:32
USER0122,PROD0051,view,,2025-04-01 18:53:32
USER0070,PROD0038,cart,,2025-09-15 18:53:32
USER0974,PROD0306,cart,3.0,2025-03-04 18:53:32
USER0962,PROD0040,view,,2025-05-12 18:53:32
USER0656,PROD0234,view,,2025-04-15 18:53:32
USER0434,PROD0163,view,,2025-09-24 18:53:32
USER0893,PROD0125,purchase,4.0,2025-12-18 18:53:32
USER0941,PROD0384,cart,,2025-12-16 18:53:32
USER0978,PROD0183,view,4.0,2025-03-14 18:53:32
USER0746,PROD0442,view,5.0,2025-05-31 18:53:32
USER0315,PROD0401,cart,,2025-04-29 18:53:32
USER0334,PROD0175,purchase,,2025-07-06 18:53:32
USER0878,PROD0204,view,,2025-06-16 18:53:32
USER0083,PROD0287,cart,4.0,2026-01-10 18:53:32
USER0346,PROD0385,cart,,2025-09-12 18:53:32
USER0728,PROD0418,view,,2025-03-31 18:53:32
USER0761,PROD0272,view,3.0,2025-05-03 18:53:32
USER0096,PROD0404,view,4.0,2025-05-13 18:53:32
USER0881,PROD0196,cart,4.0,2025-07-18 18:53:32
USER0859,PROD0397,cart,4.0,2025-11-29 18:53:32
USER0057,PROD0053,cart,4.0,2025-08-16 18:53:32
USER0273,PROD0379,view,3.0,2025-09-25 18:53:32
USER0164,PROD0498,cart,3.0,2025-07-28 18:53:32
USER0266,PROD0093,view,,2025-03-27 18:53:32
USER0959,PROD0264,purchase,3.0,2025-03-08 18:53:32
USER0659,PROD0468,cart,5.0,2025-08-02 18:53:32
USER0088,PROD0196,cart,,2025-01-25 18:53:32
USER0814,PROD0485,cart,4.0,2025-04-07 18:53:32
USER0563,PROD0027,view,,2025-08-29 18:53:32
USER0434,PROD0019,cart,,2025-06-06 18:53:32
USER0345,PROD0299,view,3.0,2025-04-14 18:53:32
USER0927,PROD0497,view,5.0,2025-05-30 18:53:32
USER0881,PROD0453,purchase,,2025-05-12 18:53:32
USER0950,PROD0037,cart,3.0,2025-03-24 18:53:32
USER0161,PROD0053,cart,,2025-05-16 18:53:32
USER0496,PROD0050,cart,5.0,2025-02-10 18:53:32
USER0559,PROD0195,cart,,2025-07-03 18:53:32
USER0327,PROD0355,cart,3.0,2025-10-28 18:53:32
USER0632,PROD0145,cart,5.0,2025-12-09 18:53:32
USER0811,PROD0151,view,,2025-10-31 18:53:32
USER0192,PROD0295,view,3.0,2025-05-15 18:53:32
USER0188,PROD0165,view,,2025-07-23 18:53:32
USER0527,PROD0068,view,4.0,2025-09-17 18:53:32
USER0391,PROD0275,cart,5.0,2025-02-23 18:53:32
USER0996,PROD0335,purchase,5.0,2025-07-10 18:53:32
USER0269,PROD0111,view,,2025-12-30 18:53:32
USER0180,PROD0037,purchase,3.0,2025-07-28 18:53:32
USER0498,PROD0467,cart,,2025-07-05 18:53:32
USER0448,PROD0101,view,,2025-08-27 18:53:32
USER0733,PROD0014,cart,4.0,2025-10-28 18:53:32
USER0440,PROD0060,cart,3.0,2025-06-30 18:53:32
USER0512,PROD0239,view,4.0,2025-07-01 18:53:32
USER0958,PROD0409,cart,5.0,2025-05-14 18:53:32
USER0663,PROD0294,cart,,2025-03-24 18:53:32
USER0789,PROD0057,view,,2025-09-17 18:53:32
USER0302,PROD0494,cart,3.0,2025-12-06 18:53:32
USER0941,PROD0435,view,4.0,2025-11-12 18:53:32
USER0171,PROD0044,view,5.0,2025-09-02 18:53:32
USER0600,PROD0087,view,3.0,2025-09-08 18:53:32
USER0327,PROD0126,cart,,2025-05-08 18:53:32
USER0394,PROD0085,view,,2025-10-30 18:53:32
USER0763,PROD0359,cart,3.0,2025-07-29 18:53:32
USER0239,PROD0151,view,,2025-10-20 18:53:32
USER0789,PROD0080,view,,2025-03-09 18:53:32
USER0271,PROD0242,cart,,2025-12-10 18:53:32
USER0948,PROD0327,cart,5.0,2025-04-02 18:53:32
USER0525,PROD0033,view,,2025-09-25 18:53:32
USER0765,PROD0430,view,,2025-06-03 18:53:32
USER0170,PROD0042,cart,,2025-08-11 18:53:32
USER0778,PROD0287,view,,2026-01-01 18:53:32
USER0046,PROD0143,view,4.0,2025-06-19 18:53:32
USER0982,PROD0240,view,,2025-08-27 18:53:32
USER0671,PROD0193,cart,4.0,2025-07-16 18:53:32
USER0533,PROD0281,view,,2025-09-07 18:53:32
USER0895,PROD0172,view,,2025-08-23 18:53:32
USER0793,PROD0426,purchase,,2025-07-21 18:53:32
USER0533,PROD0007,cart,5.0,2025-03-10 18:53:32
USER0989,PROD0042,cart,,2025-06-27 18:53:32
USER0302,PROD0494,cart,,2025-08-25 18:53:32
USER0843,PROD0093,cart,5.0,2025-02-12 18:53:32
USER0961,PROD0193,cart,,2025-09-06 18:53:32
USER0157,PROD0444,view,,2025-09-28 18:53:32
USER0041,PROD0384,purchase,,2025-06-25 18:53:32
USER0722,PROD0264,view,5.0,2025-01-25 18:53:32
USER0993,PROD0357,cart,,2025-03-02 18:53:32
USER0763,PROD0423,cart,5.0,2025-11-13 18:53:32
USER0420,PROD0010,cart,4.0,2025-09-03 18:53:32
USER0449,PROD0333,view,4.0,2025-09-20 18:53:32
USER0581,PROD0174,view,,2025-04-05 18:53:32
USER0926,PROD0370,purchase,,2025-06-16 18:53:32
USER0498,PROD0030,view,4.0,2025-07-08 18:53:32
USER0545,PROD0425,cart,,2025-12-28 18:53:32
USER0564,PROD0129,cart,,2025-11-13 18:53:32
USER0192,PROD0256,view,,2025-02-25 18:53:32
USER0439,PROD0418,view,,2025-12-25 18:53:32
USER0114,PROD0260,cart,,2025-07-26 18:53:32
USER0513,PROD0103,purchase,,2025-06-10 18:53:32
USER0806,PROD0464,view,4.0,2025-01-24 18:53:32
USER0232,PROD0333,purchase,,2025-11-18 18:53:32
USER0317,PROD0391,cart,4.0,2025-08-03 18:53:32
USER0189,PROD0010,view,,2025-07-17 18:53:32
USER0651,PROD0226,view,5.0,2025-12-05 18:53:32
USER0201,PROD0400,view,,2025-12-15 18:53:32
USER0117,PROD0337,view,3.0,2025-05-27 18:53:32
USER0428,PROD0404,view,,2025-07-11 18:53:32
USER0753,PROD0098,purchase,,2025-07-21 18:53:32
USER0616,PROD0325,view,3.0,2025-10-16 18:53:32
USER0313,PROD0245,cart,,2025-09-20 18:53:32
USER0180,PROD0429,view,,2025-10-09 18:53:32
USER0388,PROD0378,cart,5.0,2025-12-28 18:53:32
USER0544,PROD0495,view,5.0,2025-06-09 18:53:32
USER0571,PROD0392,cart,3.0,2025-02-15 18:53:32
USER0206,PROD0388,cart,,2026-01-04 18:53:32
USER0893,PROD0461,purchase,,2025-05-09 18:53:32
USER0842,PROD0045,cart,4.0,2025-04-20 18:53:32
USER0151,PROD0042,cart,,2025-05-12 18:53:32
USER0878,PROD0180,view,4.0,2025-07-01 18:53:32
USER0199,PROD0299,cart,4.0,2025-08-27 18:53:32
USER0842,PROD0403,view,,2025-08-27 18:53:32
USER0813,PROD0282,view,3.0,2025-02-17 18:53:32
USER0497,PROD0488,purchase,,2025-05-07 18:53:32
USER0456,PROD0206,view,3.0,2025-04-21 18:53:32
USER0123,PROD0038,cart,5.0,2025-08-07 18:53:32
USER0286,PROD0385,view,5.0,2025-01-15 18:53:32
USER0366,PROD0068,view,4.0,2025-01-19 18:53:32
USER0706,PROD0179,purchase,,2025-11-30 18:53:32
USER0071,PROD0145,cart,5.0,2025-06-30 18:53:32
USER0343,PROD0130,cart,,2025-07-13 18:53:32
USER0583,PROD0304,purchase,,2025-09-03 18:53:32
USER0094,PROD0250,view,,2026-01-01 18:53:32
USER0858,PROD0315,view,,2025-06-26 18:53:32
USER0222,PROD0434,purchase,,2025-08-01 18:53:32
USER0561,PROD0474,view,5.0,2025-04-24 18:53:32
USER0546,PROD0083,cart,,2025-08-24 18:53:32
USER0929,PROD0094,view,4.0,2025-03-09 18:53:32
USER0573,PROD0270,view,,2025-05-09 18:53:32
USER0662,PROD0146,cart,,2025-11-01 18:53:32
USER0838,PROD0191,view,,2025-10-06 18:53:32
USER0383,PROD0264,view,5.0,2025-10-25 18:53:32
USER0070,PROD0380,cart,4.0,2026-01-08 18:53:32
USER0428,PROD0494,view,,2025-08-24 18:53:32
USER0673,PROD0318,cart,5.0,2025-02-01 18:53:32
USER0592,PROD0419,view,4.0,2025-02-07 18:53:32
USER0594,PROD0064,view,4.0,2025-10-20 18:53:32
USER0923,PROD0005,cart,,2025-08-25 18:53:32
USER0322,PROD0322,view,5.0,2025-10-15 18:53:32
USER0197,PROD0321,cart,4.0,2025-04-03 18:53:32
USER0269,PROD0374,view,,2025-04-04 18:53:32
USER0859,PROD0143,view,,2025-04-06 18:53:32
USER0607,PROD0122,view,,2025-05-18 18:53:32
USER0631,PROD0290,cart,3.0,2025-09-19 18:53:32
USER0928,PROD0059,view,,2025-08-22 18:53:32
USER0933,PROD0269,purchase,5.0,2025-06-29 18:53:32
USER0420,PROD0467,purchase,3.0,2025-10-05 18:53:32
USER0265,PROD0255,view,3.0,2025-12-21 18:53:32
USER0373,PROD0001,view,,2025-11-10 18:53:32
USER0422,PROD0457,cart,5.0,2026-01-09 18:53:32
USER0500,PROD0112,cart,,2025-04-16 18:53:32
USER0577,PROD0212,cart,,2025-09-19 18:53:32
USER0605,PROD0234,view,,2025-03-23 18:53:32
USER0553,PROD0010,view,5.0,2025-07-02 18:53:32
USER0554,PROD0317,cart,,2025-03-29 18:53:32
USER0828,PROD0205,cart,,2025-03-29 18:53:32
USER0382,PROD0453,view,5.0,2025-06-10 18:53:32
USER0248,PROD0161,cart,5.0,2025-06-02 18:53:32
USER0960,PROD0325,view,,2025-04-16 18:53:32
USER0201,PROD0213,cart,5.0,2025-05-25 18:53:32
USER0650,PROD0470,cart,4.0,2025-12-11 18:53:32
USER0807,PROD0166,cart,,2025-01-29 18:53:32
USER0278,PROD0248,view,3.0,2025-08-28 18:53:32
USER0835,PROD0145,cart,,2025-02-08 18:53:32
USER0602,PROD0406,cart,,2025-09-15 18:53:32
USER0391,PROD0155,purchase,,2025-08-08 18:53:32
USER0128,PROD0089,view,,2025-10-08 18:53:32
USER0968,PROD0021,view,,2025-07-04 18:53:32
USER0477,PROD0273,cart,3.0,2025-08-08 18:53:32
USER0639,PROD0345,cart,,2025-12-18 18:53:32
USER0239,PROD0153,cart,3.0,2025-02-10 18:53:32
USER0048,PROD0091,cart,3.0,2025-06-08 18:53:32
USER0647,PROD0143,cart,3.0,2025-09-22 18:53:32
USER0378,PROD0390,cart,3.0,2025-11-07 18:53:32
USER0201,PROD0317,view,,2025-04-13 18:53:32
USER0771,PROD0363,view,4.0,2025-05-20 18:53:32
USER0446,PROD0043,view,3.0,2025-01-18 18:53:32
USER0467,PROD0070,cart,,2025-10-27 18:53:32
USER0775,PROD0491,purchase,,2025-02-27 18:53:32
USER0491,PROD0316,view,3.0,2025-08-25 18:53:32
USER1000,PROD0225,view,4.0,2025-04-26 18:53:32
USER0232,PROD0414,view,,2025-08-07 18:53:32
USER0689,PROD0419,view,,2026-01-04 18:53:32
USER0983,PROD0074,purchase,,2025-12-23 18:53:32
USER0440,PROD0121,view,3.0,2025-09-29 18:53:32
USER0569,PROD0009,purchase,5.0,2025-07-08 18:53:32
USER0406,PROD0099,cart,,2025-12-13 18:53:32
USER0628,PROD0375,cart,,2025-07-28 18:53:32
USER0386,PROD0239,view,,2025-12-05 18:53:32
USER0772,PROD0049,view,4.0,2025-11-27 18:53:32
USER0358,PROD0366,cart,3.0,2025-12-30 18:53:32
USER0322,PROD0051,view,4.0,2025-11-22 18:53:32
USER0018,PROD0461,cart,3.0,2025-06-10 18:53:32
USER0365,PROD0085,view,,2025-05-18 18:53:32
USER0102,PROD0154,purchase,,2025-12-06 18:53:32
USER0830,PROD0017,cart,,2025-07-14 18:53:32
USER0399,PROD0042,view,4.0,2025-09-18 18:53:32
USER0553,PROD0466,cart,3.0,2025-06-23 18:53:32
USER0664,PROD0113,cart,,2025-12-05 18:53:32
USER0010,PROD0255,view,3.0,2025-02-10 18:53:32
USER0218,PROD0477,view,3.0,2025-06-14 18:53:32
USER0701,PROD0136,cart,,2025-05-23 18:53:32
USER0241,PROD0470,view,,2025-06-17 18:53:32
USER0618,PROD0334,view,,2025-09-16 18:53:32
USER0073,PROD0032,view,,2025-08-24 18:53:32
USER0665,PROD0388,view,,2025-05-24 18:53:32
USER0381,PROD0417,purchase,,2025-04-23 18:53:32
USER0871,PROD0066,view,,2025-05-01 18:53:32
USER0565,PROD0021,purchase,,2025-01-19 18:53:32
USER0130,PROD0030,view,,2025-02-07 18:53:32
USER0873,PROD0067,purchase,3.0,2025-08-05 18:53:32
USER0730,PROD0135,view,,2025-09-08 18:53:32
USER0559,PROD0068,view,,2025-06-13 18:53:32
USER0819,PROD0382,cart,3.0,2025-11-12 18:53:32
USER0046,PROD0268,cart,3.0,2025-09-21 18:53:32
USER0367,PROD0492,cart,3.0,2025-02-17 18:53:32
USER0359,PROD0448,view,3.0,2025-03-14 18:53:32
USER0262,PROD0032,view,5.0,2025-04-07 18:53:32
USER0276,PROD0247,cart,5.0,2025-07-01 18:53:32
USER0089,PROD0165,cart,5.0,2025-06-10 18:53:32
USER0596,PROD0076,view,,2025-10-04 18:53:32
USER0583,PROD0428,purchase,,2025-10-25 18:53:32
USER0585,PROD0267,cart,,2025-03-02 18:53:32
USER0827,PROD0171,cart,5.0,2025-08-26 18:53:32
USER0410,PROD0036,cart,,2025-01-17 18:53:32
USER0482,PROD0074,view,,2025-05-09 18:53:32
USER0030,PROD0089,cart,3.0,2025-01-24 18:53:32
USER0509,PROD0195,view,,2025-05-02 18:53:32
USER0012,PROD0259,cart,3.0,2025-06-29 18:53:32
USER0984,PROD0334,purchase,3.0,2025-02-14 18:53:32
USER0548,PROD0229,purchase,5.0,2025-08-01 18:53:32
USER0792,PROD0005,purchase,,2026-01-12 18:53:32
USER0087,PROD0351,view,3.0,2025-02-10 18:53:32
USER0236,PROD0307,view,,2025-03-01 18:53:32
USER0859,PROD0183,view,,2025-09-04 18:53:32
USER0644,PROD0223,view,,2025-07-13 18:53:32
USER0411,PROD0280,view,3.0,2025-08-07 18:53:32
USER0357,PROD0369,view,5.0,2025-11-07 18:53:32
USER0140,PROD0374,purchase,,2025-03-04 18:53:32
USER0889,PROD0046,view,3.0,2025-09-03 18:53:32
USER0343,PROD0324,view,5.0,2025-03-23 18:53:32
USER0542,PROD0433,purchase,5.0,2025-09-25 18:53:32
USER0962,PROD0102,cart,3.0,2025-07-16 18:53:32
USER0463,PROD0131,view,,2025-11-20 18:53:32
USER0047,PROD0102,purchase,,2025-02-16 18:53:32
USER0472,PROD0099,purchase,,2025-12-03 18:53:32
USER0370,PROD0482,cart,,2025-11-17 18:53:32
